######################################################################################
# PhishScore | PhishStats                                                            #
# Score ranges: 0-2 likely 2-4 suspicious 4-6 phishing 6-10 omg phishing!            #
# Ranges may be adjusted without notice. List updated every 90 minutes. Do not crawl #
# too much at the risk of being blocked.                                             #
# Many Phishing websites are legitimate websites that have been hacked, so keep that #
# in mind before blocking everything. Feed is provided as is, without any warrant.   #
# CSV: Date,Score,URL,IP                                                             #
######################################################################################
"2024-07-22 11:25:44","6.00","https://pub-24ce0facbaed46e68eb782203c9808c3.r2.dev/index.html","2606:4700::6812:323"
"2024-07-22 11:25:43","3.10","https://proconbseusloggn.gitbook.io/us","2606:4700:4400::6812:282f"
"2024-07-22 11:25:40","2.80","https://potterotto26.wixsite.com/my-site-1","34.144.206.118"
"2024-07-22 11:25:38","5.40","http://spotifyrizz.freewebhostmost.com/","2600:1900:40a0:4749::"
"2024-07-22 11:25:35","3.00","http://spo.devgdmsuk.com/","20.90.134.38"
"2024-07-22 11:25:32","2.30","https://pitayos.com/?gclid=","91.215.85.51"
"2024-07-22 11:25:28","5.30","https://pancake-swapv4.vercel.app/","76.76.21.142"
"2024-07-22 11:25:27","2.80","https://pancakeswaps-2ds.pages.dev/","172.66.47.3"
"2024-07-22 11:25:25","4.30","https://page-help-content.cfd/contract/100079951685121","2606:4700:3030::ac43:a91a"
"2024-07-22 11:25:24","4.20","https://org-metamask-learnwall.gitbook.io/us","2606:4700:4400::6812:282f"
"2024-07-22 11:25:23","3.40","https://org-metamask-learnwall.gitbook.io","2606:4700:4400::6812:282f"
"2024-07-22 11:25:12","5.30","https://openai-proxy-info.lfypku.workers.dev/login/device-based/regular/login/?amp;amp;amp;amp;amp;amp;;_fb_noscript=1&amp;amp;amp;amp;;lwv=100&amp;amp;amp;amp;_fb_noscript=1&login_attempt=1","172.67.130.157"
"2024-07-22 11:24:55","3.60","https://nov.cttpt-tracking.com/","193.143.1.167"
"2024-07-22 11:24:53","6.40","https://nftmintzpro.firebaseapp.com/","199.36.158.100"
"2024-07-22 11:24:52","4.00","https://new21jewqgeneratedlinksfnaiso4basdjhkadascloud.pages.dev/","2606:4700:310c::ac42:2cb1"
"2024-07-22 11:24:51","3.30","http://snaods-braands-xaac.yolasite.com/","172.64.144.105"
"2024-07-22 11:24:50","5.10","https://nabbe352.cyou/","52.128.228.66"
"2024-07-22 11:24:48","3.50","https://my-site-108779-107349.weeblysite.com/","74.115.51.54"
"2024-07-22 11:24:46","6.30","https://mynetflix-payment.com/robots.txt","159.100.18.143"
"2024-07-22 11:24:43","4.90","https://mynetflix-payment.com/","159.100.18.143"
"2024-07-22 11:24:39","5.20","https://my-comminfo.com/","91.215.85.16"
"2024-07-22 11:24:38","4.40","https://my-comm-info.com/","91.215.85.16"
"2024-07-22 11:24:35","4.40","https://mvptrainingsolutions.com/frdd/linkedinhtml/","2606:4700:20::ac43:4418"
"2024-07-22 11:24:20","2.20","https://mtaamcskwalett.webflow.io","151.101.66.188"
"2024-07-22 11:24:10","1.70","https://moon.luowb1998.workers.dev/","2606:4700:3032::6815:581c"
"2024-07-22 11:23:59","4.20","https://mnk.bqu.mybluehost.me/website_240a5764/masoni/","162.241.217.132"
"2024-07-22 11:23:28","2.40","https://mietamfeaskwallettt.webflow.io","151.101.66.188"
"2024-07-22 11:23:27","2.60","https://mieklkd.com","43.157.191.31"
"2024-07-22 11:23:05","5.30","https://metuaskmwallete.webflow.io/","151.101.66.188"
"2024-07-22 11:23:05","2.90","https://metuaskmwallete.webflow.io","151.101.130.188"
"2024-07-22 11:22:26","3.40","https://metmaseyaklogin.webflow.io","151.101.194.188"
"2024-07-22 11:21:32","2.70","https://metamsskwellets.webflow.io","151.101.66.188"
"2024-07-22 11:21:30","4.20","https://metamskwaletextensionnn.webflow.io","151.101.130.188"
"2024-07-22 11:21:29","2.20","https://metamskvlogne.gitbook.io/us","104.18.40.47"
"2024-07-22 11:21:13","2.90","https://metamesxlogin.gitbook.io/us","2606:4700:4400::ac40:93d1"
"2024-07-22 11:20:56","3.20","https://metamaskwelletiu.webflow.io","151.101.194.188"
"2024-07-22 11:20:54","2.70","https://metamaskwalliet.webflow.io","151.101.2.188"
"2024-07-22 11:20:45","2.20","https://metamaskugin.gitbook.io/us","104.18.40.47"
"2024-07-22 11:20:15","2.90","https://metamasdkn.azurewebsites.net/","20.119.0.19"
"2024-07-22 11:20:07","3.00","https://metamadk-wallet.webflow.io","151.101.2.188"
"2024-07-22 11:19:00","6.20","https://mcas.me/spass/payment.php/","103.53.40.15"
"2024-07-22 11:18:57","6.60","https://mcas.me/spass/confirmation.php/","103.53.40.15"
"2024-07-22 11:18:53","6.60","https://mcas.me/spass/confirmation_error.php/","103.53.40.15"
"2024-07-22 11:17:11","2.40","https://matamskwallett.webflow.io","151.101.2.188"
"2024-07-22 11:16:41","2.70","https://martummaskwalit.webflow.io","151.101.194.188"
"2024-07-22 11:16:38","5.20","https://manx136.com/","45.200.66.206"
"2024-07-22 11:16:19","5.40","https://mail.itempubgminfo.my.id/index.php/","15.235.209.42"
"2024-07-22 11:15:57","7.20","https://lossandintred.bezaeelplusschool.com/ap/signin?eventid=001837b5463f5b280b32d697d92f94f5","2606:4700:3031::ac43:9456"
"2024-07-22 11:15:40","3.90","https://lively-credit.wordsowd.workers.dev/","172.67.165.154"
"2024-07-22 11:15:33","2.60","https://linfatu.com/danfonline.php?cm=gmail@gmail.com&amp;cc=PcSkYdiLpjEXvGRtqoYEMpFRchgxjDcOlXDnbGUkzDRbpOSkYymiQtCOgojwwqTDZNtiHjDSJwYrCOnxnOpXguERSVEjHGVhgVxXLCcrYJhhrNHyPtJqwNwWIsMeHVsQlMsSxiupCCAyFcodIpzWTwaYZqZpdQfzxzfwufTvIHhekbkIExlLWfuUtTIMudNzCokzveWvGceCNpefTIRRsbXHwzaeVCGNTgEdJymXTipiKCrPsHMMohhjTdnPPpLHqWHBNnJOTONctFdIAYQihbMAzRCeXyLgrylvzdqGkhsbUzfgsjtcJTHFfxcWjtcFbxFHckvmAQVLjqWhyFjIbCYyIYOfgxScbwCqWDyvzPmBbrPicCzAECdijPPekqVVCUoQZMiUYyfDcZFiShXsfYyKNOejJINjtjvQuVsBQEkNIPYGkyKnIGVhBfEwJuHtUCflHWifZpkOiymDbxsBJVqEOuhGfAxzcgTnBoTxBjLdFRvBQVVLUTRePGHsLhSetXNsmeYwChqSXTnBGFVJslROajTYfGhi","38.180.68.249"
"2024-07-22 11:15:31","5.70","https://lhf6vc-5000.csb.app/","104.18.39.169"
"2024-07-22 11:15:29","2.60","https://leddfegrwallet.azurewebsites.net/","20.119.16.46"
"2024-07-22 11:15:18","5.50","https://lasaath.com/wp-admin/js/spp/?]=loginloginloginloginloginloginlogin","162.159.135.42"
"2024-07-22 11:15:16","5.30","https://ky.codzika.xyz/pubg/","162.254.39.126"
"2024-07-22 11:15:14","3.90","https://kusakntkjuadwl.duckdns.org/xverify/signin?verify=cr51_93747","162.240.98.2"
"2024-07-22 11:14:51","6.00","https://kolade122.github.io/fans.github.io/","2606:50c0:8000::153"
"2024-07-22 11:14:45","5.80","https://kjnggf-f21c07.ingress-florina.ewp.live/wp-content/plugins/vcddfc/pages/region.php","63.250.43.136"
"2024-07-22 11:14:42","4.00","https://kedaiweb.co/01002/index.html","128.199.108.206"
"2024-07-22 11:14:38","2.10","https://joy1.5wckwsfr9v.workers.dev/","172.67.135.103"
"2024-07-22 11:14:36","3.40","https://jgkrugeirghu97rgy9gero.pages.dev/","2606:4700:310c::ac42:2c3a"
"2024-07-22 11:14:34","4.00","https://java-accelerator.kong.uk.datahubnow.com/","35.189.73.44"
"2024-07-22 11:14:33","6.20","https://ipfs.runfission.com/ipfs/bafkreida6nozfksc4gzc2wz6xkh2jlfjcfq2xrt2q355hvbqtwp657gq5q","34.230.175.226"
"2024-07-22 11:14:31","4.10","https://ipfs.io/ipfs/bafkreihxnwhodnhfmewxvh25tu6zcpcdmbujumgrnsh2lpytcuelwe3dpm","209.94.90.1"
"2024-07-22 11:14:30","5.10","https://ipfs.io/ipfs/bafkreifl7k4qwa2n2bf4eujgauw7fmqxi2fdumyizmfktea5wmjwzcjli4","209.94.90.1"
"2024-07-22 11:14:29","2.50","https://ipfs.io/ipfs/bafkreicqrjtes3xi4rehce5dlw7ydqbsjcubesd4v42dwpmhyqtne5ygj4","2602:fea2:2::1"
"2024-07-22 11:14:28","3.60","https://ipfs.io/ipfs/bafkreiakpcx2hax4qdqw6ivh2msbrenykcnvhukj2k7nczfegdzgf5yjgu","209.94.90.1"
"2024-07-22 11:14:22","4.20","https://instaindisagram22.freewebhostmost.com/","2600:1900:40a0:4749::"
"2024-07-22 11:14:20","6.50","https://instagram51016060.blogspot.com/","2607:f8b0:4006:820::2001"
"2024-07-22 11:14:17","5.90","https://impartial-fish-l669hx.mystrikingly.com/","52.84.150.39"
"2024-07-22 11:14:16","2.90","https://ihd3uhe328653r3geg76r4572676v3t655r6rtct65rdftgct5edfyg.motomoto-bots.workers.dev/common/login","104.21.82.105"
"2024-07-22 11:14:08","1.20","https://hoseinfaaa.favejej649.workers.dev/","2606:4700:3033::ac43:aa1b"
"2024-07-22 11:14:07","4.40","https://honeygain-referal.netlify.app/","54.84.236.175"
"2024-07-22 11:14:00","1.70","https://hk.jbsulldezz.workers.dev/","2606:4700:3035::ac43:c910"
"2024-07-22 11:13:59","2.60","https://hi.volt-chn.workers.dev/","172.67.190.197"
"2024-07-22 11:13:58","3.90","https://hilfe-s1.com/","2606:4700:3033::ac43:bd9e"
"2024-07-22 11:13:52","3.40","https://help-sso-metmeask.gitbook.io/us","172.64.147.209"
"2024-07-22 11:13:49","2.60","https://help-sso-metmeask.gitbook.io","172.64.147.209"
"2024-07-22 11:13:25","2.00","https://help--metamaskwallet-aa053d.webflow.io/","151.101.2.188"
"2024-07-22 11:13:21","2.80","https://hello-world-wandering-hat-79a3.79790702.workers.dev/","172.67.211.140"
"2024-07-22 11:13:20","1.70","https://hello.dashixiong875.workers.dev/","2606:4700:3034::ac43:b892"
"2024-07-22 11:13:17","4.80","https://hallowedcode.com/manual@.html","204.11.58.233"
"2024-07-22 11:13:04","2.10","https://gov.snowkisso.workers.dev/","2606:4700:3037::6815:39f5"
"2024-07-22 11:12:55","6.30","https://gjnhuy-f21c07.ingress-florina.ewp.live/wp-content/plugins/bytrfi/pages/region.php","63.250.43.137"
"2024-07-22 11:12:48","2.60","https://gfdytre.pages.dev/","2606:4700:310c::ac42:2c43"
"2024-07-22 11:12:24","5.60","https://geminilogin28.mystrikingly.com/","52.84.150.45"
"2024-07-22 11:11:59","5.80","https://freefire00712.blogspot.com/","2607:f8b0:4006:820::2001"
"2024-07-22 11:11:32","5.00","https://flower-shadowed-astrodon.glitch.me/public/nkj.htm","44.196.240.230"
"2024-07-22 11:11:18","6.30","https://floccinauci-f45e48.ingress-haven.ewp.live/wp-content/mu-plugins/dibinan/pages/region.php","63.250.43.144"
"2024-07-22 11:11:17","2.20","https://fishnetsbrazial.life/common/oauth2/v2.0/authorize?client_id=20c3b956-d6f7-44312-9bd3-6aa54156f280","20.118.203.92"
"2024-07-22 11:11:03","3.80","https://examinationof-centrebets.business-minagne.com/","2606:4700:3036::ac43:da2c"
"2024-07-22 11:11:00","3.30","http://serviciodecorreo.es-correo.cpanelactualizar.net/","107.180.114.144"
"2024-07-22 11:10:58","2.30","https://error-novemember.pages.dev/","2606:4700:310c::ac42:2f95"
"2024-07-22 11:10:57","3.30","https://e-kararodeme.com/2024/giris/?fbclid=PAZXh0bgNhZW0BMAABpnhJ-jFuacIcFSI1gaNINT870S2w2H6mlnT8xm1uskzsJeaFa36Z8ilTrg_aem_Issuv3RKdz0i8J3UOXtCUw","64.23.128.187"
"2024-07-22 11:10:56","3.10","https://ee-manage-account.web.app/","199.36.158.100"
"2024-07-22 11:10:46","2.70","https://docs.google.com/presentation/d/e/2PACX-1vT9Z8LsxRd70Aoucwc7o75XkOvahHIx0F6LDwmIfRitxC1eVj9fxtbBLTmmbzvh3jN0lF-E29PHT_Fu/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p","2607:f8b0:4006:80f::200e"
"2024-07-22 11:10:40","5.40","https://docs.google.com/presentation/d/e/2PACX-1vQvMkbsTYDCyJbYnuAKm4a7Roci5UO_8NjBFey1-WlbjvpuXSfaHkYqyygVjZMtVyDDAKTkoygP2BKR/pub?start=false&amp;loop=false&amp;delayms=3000","142.250.65.206"
"2024-07-22 11:10:35","5.60","https://d.merkeet.com/zu9ik58wfiza.html","46.226.163.112"
"2024-07-22 11:10:31","2.60","https://dmarket.comfrandy.arrivebc.com/?gad_source=1&amp;gclid=CjwKCAjwhvi0BhA4EiwAX25uj74ed3cWbqJEYherfFVP0z31XglFktg6a1jTqH0pquHdj3A-afQlPRoCkJYQAvD_BwE","46.226.163.93"
"2024-07-22 11:10:29","1.70","https://dm.774381499.workers.dev/","172.67.152.81"
"2024-07-22 11:10:28","6.70","https://digitallog-security.com/alert.php/","91.215.85.16"
"2024-07-22 11:10:26","5.70","https://digitallog-security.com/alert.php","91.215.85.16"
"2024-07-22 11:10:22","5.40","https://dev-364516545454.pantheonsite.io/","23.185.0.1"
"2024-07-22 11:10:21","2.00","https://detskiee.natyurmort-olimpiada.world/","2606:4700:3032::6815:47b2"
"2024-07-22 11:10:19","6.50","https://delivery.attempt.failure.ebbs.co.za/public/qvyIath1wMYHI5cGJPm5KBXAfhbFq3AR","41.185.8.221"
"2024-07-22 11:10:13","4.70","https://dbsdigitalit.com/#/login","20.189.117.151"
"2024-07-22 11:10:07","3.10","https://dana-h2024-10jt.battery-cs.xyz/","2606:4700:3035::ac43:83b3"
"2024-07-22 11:10:05","2.00","https://dana-gebyardana.ditzzzz.biz.id/","172.67.205.236"
"2024-07-22 11:09:57","6.30","https://currently86662.weebly.com/","74.115.51.9"
"2024-07-22 11:09:56","5.90","https://currently3456.weebly.com/","74.115.51.9"
"2024-07-22 11:09:53","4.10","https://cs.maniey.com/qe4cehdlbe0f.html","81.19.137.92"
"2024-07-22 11:09:37","6.50","https://cpanel12wh.bkk1.cloud.z.com/~cp318430/app/browser/info/vbvload2.php/vbv2.php/vbv2.php","163.44.198.61"
"2024-07-22 11:09:35","6.50","https://cpanel12wh.bkk1.cloud.z.com/~cp318430/app/browser/info/vbvload2.php/vbv2.php/","163.44.198.61"
"2024-07-22 11:09:33","6.50","https://cpanel12wh.bkk1.cloud.z.com/~cp318430/app/browser/info/vbvload2.php/vbv2.php","163.44.198.61"
"2024-07-22 11:09:26","5.30","https://connect.coinvoltwallet.com/","65.109.110.88"
"2024-07-22 11:09:23","4.70","https://conbseprolofggn.gitbook.io/us/","104.18.40.47"
"2024-07-22 11:09:22","2.80","https://community-of-sex-crazy-girls.pages.dev/","2606:4700:310c::ac42:2cfe"
"2024-07-22 11:09:19","5.40","https://coisunibaseaiusignin.gitbook.io/","172.64.147.209"
"2024-07-22 11:09:02","6.00","https://cloudflare-ipfs.com/ipfs/Qmaps36yY1NE4xwcjV58FNycFVRybgKgrVQizCQDgeES9z/index2put0107.html","2606:4700::6811:400e"
"2024-07-22 11:08:43","2.80","https://cloudflare-ipfs.com/ipfs/bafkreihxnwhodnhfmewxvh25tu6zcpcdmbujumgrnsh2lpytcuelwe3dpm#redacted@abuse.ionos.com","104.17.64.14"
"2024-07-22 11:08:35","2.20","https://cloudflare-2023-09-28.86017838.workers.dev/","104.21.85.244"
"2024-07-22 11:08:32","3.20","https://clique.ws/supporbusiness001hfie","157.230.55.150"
"2024-07-22 11:08:22","5.10","https://cfpgvl.jking.top/","172.67.162.240"
"2024-07-22 11:08:20","1.80","https://cfconnect.pages.dev/","2606:4700:310c::ac42:2f30"
"2024-07-22 11:08:19","3.40","https://cf1.yuansheng-china.workers.dev/","172.67.201.107"
"2024-07-22 11:08:03","3.20","https://bvrtesb.com","43.157.191.31"
"2024-07-22 11:08:00","2.80","https://butters8741.wixsite.com/my-site-1","34.144.206.118"
"2024-07-22 11:07:59","2.50","https://business-help-content.cfd/","172.67.160.39"
"2024-07-22 11:07:57","6.50","https://btwebmailloginservice.weebly.com/","74.115.51.9"
"2024-07-22 11:07:56","4.90","https://btsupposrserver.weebly.com/","74.115.51.9"
"2024-07-22 11:07:55","5.30","https://btmal.weeblysite.com/","74.115.51.55"
"2024-07-22 11:07:53","2.20","https://bt-email-a7ddc5.webflow.io/","151.101.2.188"
"2024-07-22 11:07:53","4.90","https://bt-106012-107374.weeblysite.com/","74.115.51.54"
"2024-07-22 11:07:49","1.80","https://british-telecommunications-plc.square.site/","74.115.51.4"
"2024-07-22 11:07:46","2.90","https://booking.id-7963.com/190911847","104.21.12.70"
"2024-07-22 11:07:40","2.10","https://bcrtransferencias.rf.gd/","185.27.134.33"
"2024-07-22 11:07:38","5.20","https://bbtintement.webflow.io/","151.101.130.188"
"2024-07-22 11:07:36","5.90","https://baovietl.top/","154.82.100.165"
"2024-07-22 11:07:32","6.00","https://bafybeihwopeeamsw6gk3vbg3wbftvt3n2qngbzo5a4hlnpvlv4hc3vvmyy.ipfs.dweb.link/","2602:fea2:2::3"
"2024-07-22 11:07:31","6.40","https://bafybeigetwjqz26or3og65klvf2oefze44ct4oukkncojpcb5wocbc6x7a.ipfs.dweb.link/","209.94.90.2"
"2024-07-22 11:07:30","6.40","https://bafybeicqo3pjtl75xbeo23qze2znnlniihu3vlv65lpha2xy3worhvoaba.ipfs.dweb.link/","209.94.90.2"
"2024-07-22 11:07:28","4.90","https://bafybeibe2osav7ulqmruayuu6klk3lefswgu5cbzrpkktfrrjqusp7th4y.ipfs.dweb.link/","209.94.90.3"
"2024-07-22 11:07:11","5.20","https://aszhcl.com/","38.54.89.20"
"2024-07-22 11:07:10","5.20","http://sasktelsuccessextension.webflow.io/","151.101.2.188"
"2024-07-22 11:07:09","2.70","https://ashanioz80.ciseneh824.workers.dev/","2606:4700:3033::6815:39cb"
"2024-07-22 11:07:07","2.60","https://apps---metamsk.gitbook.io/us","104.18.40.47"
"2024-07-22 11:07:03","5.40","https://apple.chphsp.com/","45.204.113.77"
"2024-07-22 11:06:57","2.90","https://apeal-with-us-here.vercel.app/index.html","76.76.21.142"
"2024-07-22 11:06:56","2.20","https://aoguganda.org/ww","167.114.64.93"
"2024-07-22 11:06:55","4.60","https://anhy1.top/","2606:4700:3030::ac43:97f9"
"2024-07-22 11:06:50","2.40","https://am6in.mamadsaeedi1380.workers.dev/","104.21.85.45"
"2024-07-22 11:06:49","3.50","https://allegrolokalnie.va0b-0924.pl","2606:4700:3037::6815:8bc"
"2024-07-22 11:06:47","2.10","https://allegrolokalnie.pl-oferta-45653.pl/prywatna/41982","104.21.80.188"
"2024-07-22 11:06:46","5.40","https://al1egolokalnle.75234785.xyz/xakhpwhp?qr=1","172.67.174.242"
"2024-07-22 11:06:45","4.40","https://al1egolokalnle.75234785.xyz/uyzvk85s?qr=1","2606:4700:3031::ac43:aef2"
"2024-07-22 11:06:43","3.00","https://al1egolokalnle.75234785.xyz/jpjvsefu?qr=1","2606:4700:3031::ac43:aef2"
"2024-07-22 11:06:42","3.90","https://al1egolokalnle.75234785.xyz/gqwlcn5t?qr=1","104.21.31.41"
"2024-07-22 11:06:41","4.50","https://al1egolokalnle.75234785.xyz/fqqv6xxa?qr=1","2606:4700:3036::6815:1f29"
"2024-07-22 11:06:39","3.00","https://al1egolokalnle.75234785.xyz/dw97tka4?qr=1","104.21.31.41"
"2024-07-22 11:06:38","4.10","https://al1egolokalnle.75234785.xyz/bvnfh4vk?qr=1","172.67.174.242"
"2024-07-22 11:06:37","6.00","https://al1egolokalnle.65234561.xyz/u5eo9qhy","2606:4700:3030::6815:2a4c"
"2024-07-22 11:06:36","5.60","https://al1egolokalnle.65234561.xyz/9mtjvwlq","104.21.42.76"
"2024-07-22 11:06:34","5.10","https://al1egolokalnle.65215146.xyz/ux6yjlyg","2606:4700:3034::ac43:baaf"
"2024-07-22 11:06:33","1.50","https://aktivasi-perubahan-tarif.c1.is/5591","198.45.114.194"
"2024-07-22 11:06:30","3.50","https://ajaynp042.github.io/Netflix-Clone","2606:50c0:8002::153"
"2024-07-22 11:06:28","3.10","https://ai.toolsxsocial.in/gen-gems/KZZKb36XKd","2606:4700:3037::ac43:aec5"
"2024-07-22 11:06:24","4.70","https://adminattpin.weebly.com/","74.115.51.8"
"2024-07-22 11:06:23","4.50","https://adityasharma1801.github.io/InstaLogin/","2606:50c0:8002::153"
"2024-07-22 11:06:16","3.20","https://acticons.page.link/Zi7X","142.250.65.225"
"2024-07-22 11:06:11","3.20","http://sabeen-ss.github.io/netflix","2606:50c0:8001::153"
"2024-07-22 11:06:07","3.20","https://abc-ckd.com/facebook/Shark-Tank-CKD1.0/CalmWell-CBD-Gummies.html?s1=e&s2=10%20Foods%20That%20Reverse%20Kidney%20Disease&cep=-d4PS7kTVuTedbWOZ1JCa76kKIZmGN-RoGKZ7xamjkvhNDau8EUZtMEWKxMoXDlxUHLpLXh_Q1Yg9FENwJVFSxnXH87ulkm2ejlSRhhKSxh3xqtIV8-tNrBi9H45nGv5d4NSS0OxxDdtDq1se3...~311~...2Fpneumorescue.com/aa&type=1","47.242.167.119"
"2024-07-22 11:06:01","5.20","https://9876.mvbiem.club/0236","2606:4700:3035::6815:1116"
"2024-07-22 11:05:59","4.10","https://95ocjn.com","198.23.187.131"
"2024-07-22 11:05:56","5.10","https://8989.rogvip.cc/7812","2606:4700:3037::ac43:876a"
"2024-07-22 11:05:55","5.10","https://8951.rzoyxa.club/7901","2606:4700:3037::ac43:99fe"
"2024-07-22 11:05:54","5.40","https://66976095.webku.buzz/","104.21.12.205"
"2024-07-22 11:05:52","4.90","https://63r2mh-5000.csb.app/","104.18.39.169"
"2024-07-22 11:05:51","3.10","https://54ds0cas.cc/s/U6F9x","2606:4700:3037::6815:4171"
"2024-07-22 11:05:49","5.20","https://546515648741520.xyz/","2606:4700:3033::6815:30a4"
"2024-07-22 11:05:48","0.80","https://40212.payamak4268.workers.dev/","172.67.186.32"
"2024-07-22 11:05:46","2.90","https://20nbhy6.pages.dev/","172.66.44.81"
"2024-07-22 11:05:45","2.30","https://20231105.a15011316301.workers.dev/","2606:4700:3030::ac43:ddf7"
"2024-07-22 11:05:43","1.60","https://20-208-128-125.cprapid.com/brt","20.208.128.125"
"2024-07-22 11:05:42","5.60","https://17c365.com/","2606:4700:3036::ac43:dcdf"
"2024-07-22 11:05:40","2.60","https://14d3z5.cc/s/VFaY","172.67.155.42"
"2024-07-22 11:05:39","1.60","https://12sdf.xdkf1004.cc/4aa1","2606:4700:3035::ac43:b6ac"
"2024-07-22 11:05:37","1.50","https://1104.zxcny.workers.dev/","2606:4700:3034::6815:2115"
"2024-07-22 11:05:36","2.60","https://101.lhdsb.xyz/","104.21.85.141"
"2024-07-22 11:05:34","5.60","https://0lx.54852543.xyz/xnnnnig3/q993vB/8","2606:4700:3031::ac43:a0e0"
"2024-07-22 11:05:33","5.60","https://0lx.54852543.xyz/xnnnnig3/q993vB","2606:4700:3032::6815:5993"
"2024-07-22 11:05:31","2.90","http://rrqnoob.162-240-160-207.cprapid.com/?login","162.240.160.207"
"2024-07-22 11:05:29","5.70","http://rittickmishra.github.io/netflix.clone","2606:50c0:8003::153"
"2024-07-22 11:05:28","2.00","http://reasucheck-jancuk-pageshelp.000.pe/?i=1","185.27.134.232"
"2024-07-22 11:05:27","5.50","http://ramakrishnauggam.github.io/netflixhomepage","2606:50c0:8001::153"
"2024-07-22 11:05:25","5.60","http://pub-f81860102da944659569c8138f66ac9e.r2.dev/bea289.html","104.18.2.35"
"2024-07-22 11:05:24","4.10","http://pub-f5597aa85b1643ac81e5e4a9270aa1ec.r2.dev/index.html","104.18.3.35"
"2024-07-22 11:05:23","5.10","http://pub-f4b8f516ae484a09a75bd8befe375a7f.r2.dev/index.html","2606:4700::6812:223"
"2024-07-22 11:05:21","5.60","http://pub-ef69dca6bf6544fa93f12104c9468013.r2.dev/bea71.html","2606:4700::6812:323"
"2024-07-22 11:05:20","5.60","http://pub-ed7641e2224c4b28aff20bdb1121fcb6.r2.dev/bea63.html","104.18.2.35"
"2024-07-22 11:05:19","5.60","http://pub-ed744f81590e42f8a6f93270f76a1452.r2.dev/home.html","104.18.3.35"
"2024-07-22 11:05:17","5.70","http://pub-ebe91e2e7c4b4b8a9884a0bf469f7621.r2.dev/pub-ef94a1hr74gehbevbygfbegh5.html","104.18.3.35"
"2024-07-22 11:05:15","5.60","http://pub-e8307440c5154590915562b04fb55702.r2.dev/index.html","104.18.2.35"
"2024-07-22 11:05:14","3.00","http://pub-e7fea3cd29a14370b70d5b7cde96553d.r2.dev/netflixtd.html","104.18.3.35"
"2024-07-22 11:05:12","5.60","http://pub-e673b9f29b344600ac732908bee4a6b1.r2.dev/index.html","104.18.2.35"
"2024-07-22 11:05:11","5.10","http://pub-d68002e5b75049bb98ec9a704062ad98.r2.dev/bea251.html","2606:4700::6812:223"
"2024-07-22 11:05:09","5.60","http://pub-d4c5918d74bc4f8abb46066f18c16218.r2.dev/bea49.html","2606:4700::6812:323"
"2024-07-22 11:05:07","5.10","http://pub-d3677395abce411987174d4b6a43fae6.r2.dev/bea187.html","104.18.2.35"
"2024-07-22 11:05:06","5.10","http://pub-d140e2ab97e047a09b69d723f7716835.r2.dev/index.html","104.18.2.35"
"2024-07-22 11:05:04","3.60","http://pub-d0e251ba811e4c01ab35ca79d9c12c76.r2.dev/index.html","2606:4700::6812:223"
"2024-07-22 11:05:03","2.10","http://pub-ce2d0679453d4fa48743eacb8ce0cf4e.r2.dev/log.html?wipro","2606:4700::6812:223"
"2024-07-22 11:05:00","5.60","http://pub-cb3eab88afbf444eb70e2fecc36e2ee9.r2.dev/index.html","2606:4700::6812:323"
"2024-07-22 11:04:58","2.40","http://pub-ca50510a6012493db786be9f2cd4e05d.r2.dev/auth_start.html?folder=yndrudqpix&module","104.18.2.35"
"2024-07-22 11:04:56","2.40","http://pub-ca50510a6012493db786be9f2cd4e05d.r2.dev/auth_response.html?folder=ooc7vpwi2x&module","2606:4700::6812:323"
"2024-07-22 11:04:55","5.10","http://pub-c2aa174758aa43ea80a0607fa6195767.r2.dev/index.html","2606:4700::6812:323"
"2024-07-22 11:04:53","5.10","http://pub-bd80388d08664db4874b69f91780ca3d.r2.dev/bea213.html","2606:4700::6812:223"
"2024-07-22 11:04:51","5.60","http://pub-b190a64877d24c3287eb3f9ff06ca372.r2.dev/index.html","2606:4700::6812:223"
"2024-07-22 11:04:50","5.60","http://pub-ace86e393f5743b58ae04cff7f54ada8.r2.dev/bea44.html","2606:4700::6812:323"
"2024-07-22 11:04:48","3.10","http://pub-ac8ed930827e4988a67290bd9b2bfd12.r2.dev/index.html","104.18.2.35"
"2024-07-22 11:04:47","5.60","http://pub-a79c563b9e474d7ba2a79426b6408832.r2.dev/rt.html","2606:4700::6812:223"
"2024-07-22 11:04:46","5.10","http://pub-a263e0790935412eb10cacc55bbced18.r2.dev/index.html","104.18.3.35"
"2024-07-22 11:04:44","3.10","http://pub-a0123fda45df41aeaba40d3946ae8f14.r2.dev/index.html","104.18.3.35"
"2024-07-22 11:04:43","4.10","http://pub-960ce33e1a2941e9877cc79ee9a1f278.r2.dev/index.html","104.18.2.35"
"2024-07-22 11:04:42","5.60","http://pub-954e482a7c2941ff8f8b7095a6ab0ac8.r2.dev/index.html","104.18.3.35"
"2024-07-22 11:04:40","5.60","http://pub-8f29c2a1f65c4442b1cef9fbde9ff26a.r2.dev/b38.html","104.18.2.35"
"2024-07-22 11:04:39","5.60","http://pub-8c08a48f2704437fa4bf50b65a604957.r2.dev/ag.html","2606:4700::6812:223"
